x,y,z,vx,vy,vz,mass
0.105888,0.590328,0.000000,-8.004055,1.479760,0.000000,1.000000e-12
0.106497,0.590521,0.000000,-8.000664,1.486844,0.000000,1.000000e-12
0.107106,0.590714,0.000000,-7.997263,1.493924,0.000000,1.000000e-12
0.107715,0.590906,0.000000,-7.993863,1.500978,0.000000,1.000000e-12
0.108323,0.591097,0.000000,-7.990461,1.508020,0.000000,1.000000e-12
0.108931,0.591288,0.000000,-7.987058,1.515045,0.000000,1.000000e-12
0.109539,0.591479,0.000000,-7.983649,1.522055,0.000000,1.000000e-12
0.110147,0.591669,0.000000,-7.980236,1.529062,0.000000,1.000000e-12
0.110753,0.591858,0.000000,-7.976826,1.536036,0.000000,1.000000e-12
0.111361,0.592047,0.000000,-7.973410,1.543008,0.000000,1.000000e-12
0.111967,0.592236,0.000000,-7.969989,1.549962,0.000000,1.000000e-12
0.112574,0.592425,0.000000,-7.966563,1.556912,0.000000,1.000000e-12
0.113179,0.592612,0.000000,-7.963147,1.563824,0.000000,1.000000e-12
0.113785,0.592799,0.000000,-7.959720,1.570736,0.000000,1.000000e-12
0.114391,0.592986,0.000000,-7.956285,1.577648,0.000000,1.000000e-12
0.114996,0.593172,0.000000,-7.952857,1.584523,0.000000,1.000000e-12
0.115601,0.593358,0.000000,-7.949419,1.591395,0.000000,1.000000e-12
0.116206,0.593543,0.000000,-7.945983,1.598248,0.000000,1.000000e-12
0.116810,0.593728,0.000000,-7.942545,1.605088,0.000000,1.000000e-12
0.117414,0.593913,0.000000,-7.939106,1.611911,0.000000,1.000000e-12
0.118018,0.594097,0.000000,-7.935658,1.618726,0.000000,1.000000e-12
0.118622,0.594280,0.000000,-7.932210,1.625529,0.000000,1.000000e-12
0.119225,0.594463,0.000000,-7.928763,1.632308,0.000000,1.000000e-12
0.119827,0.594645,0.000000,-7.925314,1.639072,0.000000,1.000000e-12
0.120430,0.594828,0.000000,-7.921858,1.645834,0.000000,1.000000e-12
0.121033,0.595009,0.000000,-7.918396,1.652582,0.000000,1.000000e-12
0.121635,0.595191,0.000000,-7.914940,1.659310,0.000000,1.000000e-12
0.122237,0.595371,0.000000,-7.911479,1.666022,0.000000,1.000000e-12
0.122838,0.595551,0.000000,-7.908017,1.672717,0.000000,1.000000e-12
0.123440,0.595731,0.000000,-7.904550,1.679412,0.000000,1.000000e-12
0.124040,0.595911,0.000000,-7.901084,1.686080,0.000000,1.000000e-12
0.124641,0.596089,0.000000,-7.897614,1.692742,0.000000,1.000000e-12
0.125242,0.596268,0.000000,-7.894142,1.699385,0.000000,1.000000e-12
0.125842,0.596446,0.000000,-7.890664,1.706024,0.000000,1.000000e-12
0.126442,0.596624,0.000000,-7.887189,1.712640,0.000000,1.000000e-12
0.127041,0.596801,0.000000,-7.883711,1.719244,0.000000,1.000000e-12
0.127641,0.596978,0.000000,-7.880226,1.725838,0.000000,1.000000e-12
0.128240,0.597154,0.000000,-7.876744,1.732417,0.000000,1.000000e-12
0.128838,0.597329,0.000000,-7.873262,1.738974,0.000000,1.000000e-12
0.129436,0.597505,0.000000,-7.869777,1.745521,0.000000,1.000000e-12
0.130035,0.597680,0.000000,-7.866287,1.752058,0.000000,1.000000e-12
0.130633,0.597854,0.000000,-7.862796,1.758585,0.000000,1.000000e-12
0.131230,0.598028,0.000000,-7.859303,1.765095,0.000000,1.000000e-12
0.131828,0.598202,0.000000,-7.855811,1.771590,0.000000,1.000000e-12
0.132424,0.598375,0.000000,-7.852316,1.778064,0.000000,1.000000e-12
0.133022,0.598548,0.000000,-7.848814,1.784542,0.000000,1.000000e-12
0.133618,0.598720,0.000000,-7.845314,1.790998,0.000000,1.000000e-12
0.134214,0.598892,0.000000,-7.841813,1.797440,0.000000,1.000000e-12
0.134810,0.599064,0.000000,-7.838307,1.803870,0.000000,1.000000e-12
0.135406,0.599235,0.000000,-7.834800,1.810289,0.000000,1.000000e-12
0.136001,0.599405,0.000000,-7.831297,1.816685,0.000000,1.000000e-12
0.136596,0.599575,0.000000,-7.827788,1.823073,0.000000,1.000000e-12
0.137191,0.599745,0.000000,-7.824274,1.829454,0.000000,1.000000e-12
0.137785,0.599914,0.000000,-7.820759,1.835820,0.000000,1.000000e-12
0.138379,0.600083,0.000000,-7.817245,1.842165,0.000000,1.000000e-12
0.138973,0.600251,0.000000,-7.813737,1.848490,0.000000,1.000000e-12
0.139567,0.600420,0.000000,-7.810214,1.854824,0.000000,1.000000e-12
0.140160,0.600587,0.000000,-7.806695,1.861133,0.000000,1.000000e-12
0.140753,0.600755,0.000000,-7.803174,1.867435,0.000000,1.000000e-12
0.141346,0.600921,0.000000,-7.799651,1.873708,0.000000,1.000000e-12
0.141938,0.601088,0.000000,-7.796127,1.879980,0.000000,1.000000e-12
0.142531,0.601254,0.000000,-7.792601,1.886240,0.000000,1.000000e-12
0.143123,0.601419,0.000000,-7.789075,1.892491,0.000000,1.000000e-12
0.143714,0.601584,0.000000,-7.785548,1.898718,0.000000,1.000000e-12
0.144306,0.601749,0.000000,-7.782013,1.904943,0.000000,1.000000e-12
0.144897,0.601914,0.000000,-7.778485,1.911148,0.000000,1.000000e-12
0.145488,0.602077,0.000000,-7.774951,1.917337,0.000000,1.000000e-12
0.146078,0.602241,0.000000,-7.771421,1.923513,0.000000,1.000000e-12
0.146669,0.602404,0.000000,-7.767880,1.929690,0.000000,1.000000e-12
0.147258,0.602567,0.000000,-7.764345,1.935843,0.000000,1.000000e-12
0.147848,0.602729,0.000000,-7.760808,1.941982,0.000000,1.000000e-12
0.148438,0.602891,0.000000,-7.757267,1.948113,0.000000,1.000000e-12
0.149027,0.603053,0.000000,-7.753725,1.954232,0.000000,1.000000e-12
0.149615,0.603213,0.000000,-7.750187,1.960327,0.000000,1.000000e-12
0.150204,0.603374,0.000000,-7.746640,1.966423,0.000000,1.000000e-12
0.150792,0.603534,0.000000,-7.743096,1.972499,0.000000,1.000000e-12
0.151380,0.603695,0.000000,-7.739547,1.978568,0.000000,1.000000e-12
0.151968,0.603853,0.000000,-7.736003,1.984616,0.000000,1.000000e-12
0.152555,0.604013,0.000000,-7.732454,1.990658,0.000000,1.000000e-12
0.153142,0.604171,0.000000,-7.728905,1.996687,0.000000,1.000000e-12
0.153729,0.604330,0.000000,-7.725353,2.002707,0.000000,1.000000e-12
0.154316,0.604488,0.000000,-7.721799,2.008711,0.000000,1.000000e-12
0.154902,0.604645,0.000000,-7.718246,2.014699,0.000000,1.000000e-12
0.155489,0.604803,0.000000,-7.714691,2.020682,0.000000,1.000000e-12
0.156074,0.604959,0.000000,-7.711136,2.026643,0.000000,1.000000e-12
0.156660,0.605116,0.000000,-7.707578,2.032603,0.000000,1.000000e-12
0.157245,0.605272,0.000000,-7.704023,2.038535,0.000000,1.000000e-12
0.157829,0.605427,0.000000,-7.700468,2.044457,0.000000,1.000000e-12
0.158414,0.605583,0.000000,-7.696904,2.050377,0.000000,1.000000e-12
0.158998,0.605737,0.000000,-7.693345,2.056284,0.000000,1.000000e-12
0.159582,0.605892,0.000000,-7.689784,2.062175,0.000000,1.000000e-12
0.160166,0.606046,0.000000,-7.686219,2.068057,0.000000,1.000000e-12
0.160749,0.606200,0.000000,-7.682658,2.073915,0.000000,1.000000e-12
0.161333,0.606353,0.000000,-7.679094,2.079773,0.000000,1.000000e-12
0.161916,0.606506,0.000000,-7.675527,2.085618,0.000000,1.000000e-12
0.162498,0.606658,0.000000,-7.671960,2.091452,0.000000,1.000000e-12
0.163081,0.606811,0.000000,-7.668396,2.097265,0.000000,1.000000e-12
0.163663,0.606963,0.000000,-7.664827,2.103074,0.000000,1.000000e-12
0.164245,0.607113,0.000000,-7.661258,2.108865,0.000000,1.000000e-12
0.164826,0.607265,0.000000,-7.657686,2.114653,0.000000,1.000000e-12
0.165407,0.607415,0.000000,-7.654120,2.120414,0.000000,1.000000e-12
0.165988,0.607566,0.000000,-7.650546,2.126178,0.000000,1.000000e-12
0.166569,0.607716,0.000000,-7.646975,2.131918,0.000000,1.000000e-12
0.167150,0.607865,0.000000,-7.643401,2.137661,0.000000,1.000000e-12
0.167729,0.608015,0.000000,-7.639832,2.143376,0.000000,1.000000e-12
0.168310,0.608164,0.000000,-7.636250,2.149096,0.000000,1.000000e-12
0.168889,0.608312,0.000000,-7.632679,2.154788,0.000000,1.000000e-12
0.169468,0.608460,0.000000,-7.629101,2.160476,0.000000,1.000000e-12
0.170047,0.608608,0.000000,-7.625527,2.166144,0.000000,1.000000e-12
0.170626,0.608755,0.000000,-7.621953,2.171809,0.000000,1.000000e-12
0.171204,0.608902,0.000000,-7.618373,2.177462,0.000000,1.000000e-12
0.171782,0.609049,0.000000,-7.614794,2.183103,0.000000,1.000000e-12
0.172360,0.609196,0.000000,-7.611217,2.188729,0.000000,1.000000e-12
0.172938,0.609341,0.000000,-7.607637,2.194340,0.000000,1.000000e-12
0.173515,0.609487,0.000000,-7.604055,2.199948,0.000000,1.000000e-12
0.174092,0.609632,0.000000,-7.600478,2.205535,0.000000,1.000000e-12
0.174669,0.609777,0.000000,-7.596896,2.211118,0.000000,1.000000e-12
0.175245,0.609921,0.000000,-7.593315,2.216684,0.000000,1.000000e-12
0.175822,0.610066,0.000000,-7.589729,2.222250,0.000000,1.000000e-12
0.176398,0.610209,0.000000,-7.586149,2.227789,0.000000,1.000000e-12
0.176973,0.610353,0.000000,-7.582567,2.233323,0.000000,1.000000e-12
0.177549,0.610496,0.000000,-7.578979,2.238849,0.000000,1.000000e-12
0.178124,0.610639,0.000000,-7.575395,2.244361,0.000000,1.000000e-12
0.178698,0.610781,0.000000,-7.571816,2.249851,0.000000,1.000000e-12
0.179273,0.610923,0.000000,-7.568228,2.255341,0.000000,1.000000e-12
0.179848,0.611065,0.000000,-7.564640,2.260825,0.000000,1.000000e-12
0.180421,0.611206,0.000000,-7.561058,2.266283,0.000000,1.000000e-12
0.180995,0.611347,0.000000,-7.557474,2.271735,0.000000,1.000000e-12
0.181569,0.611489,0.000000,-7.553882,2.277187,0.000000,1.000000e-12
0.182141,0.611629,0.000000,-7.550299,2.282609,0.000000,1.000000e-12
0.182714,0.611769,0.000000,-7.546710,2.288029,0.000000,1.000000e-12
0.183287,0.611909,0.000000,-7.543122,2.293444,0.000000,1.000000e-12
0.183859,0.612048,0.000000,-7.539534,2.298837,0.000000,1.000000e-12
0.184431,0.612187,0.000000,-7.535946,2.304218,0.000000,1.000000e-12
0.185003,0.612326,0.000000,-7.532359,2.309601,0.000000,1.000000e-12
0.185575,0.612464,0.000000,-7.528767,2.314961,0.000000,1.000000e-12
0.186146,0.612602,0.000000,-7.525179,2.320317,0.000000,1.000000e-12
0.186717,0.612739,0.000000,-7.521594,2.325650,0.000000,1.000000e-12
0.187287,0.612877,0.000000,-7.518000,2.330981,0.000000,1.000000e-12
0.187858,0.613014,0.000000,-7.514409,2.336300,0.000000,1.000000e-12
0.188428,0.613150,0.000000,-7.510826,2.341605,0.000000,1.000000e-12
0.188998,0.613287,0.000000,-7.507232,2.346905,0.000000,1.000000e-12
0.189568,0.613423,0.000000,-7.503641,2.352193,0.000000,1.000000e-12
0.190137,0.613559,0.000000,-7.500052,2.357465,0.000000,1.000000e-12
0.190705,0.613694,0.000000,-7.496462,2.362721,0.000000,1.000000e-12
0.191274,0.613829,0.000000,-7.492871,2.367977,0.000000,1.000000e-12
0.191843,0.613964,0.000000,-7.489279,2.373221,0.000000,1.000000e-12
0.192411,0.614098,0.000000,-7.485690,2.378451,0.000000,1.000000e-12
0.192979,0.614232,0.000000,-7.482096,2.383669,0.000000,1.000000e-12
0.193547,0.614366,0.000000,-7.478503,2.388885,0.000000,1.000000e-12
0.194114,0.614499,0.000000,-7.474917,2.394074,0.000000,1.000000e-12
0.194681,0.614633,0.000000,-7.471324,2.399263,0.000000,1.000000e-12
0.195248,0.614765,0.000000,-7.467735,2.404434,0.000000,1.000000e-12
0.195814,0.614898,0.000000,-7.464142,2.409602,0.000000,1.000000e-12
0.196380,0.615030,0.000000,-7.460554,2.414751,0.000000,1.000000e-12
0.196947,0.615162,0.000000,-7.456960,2.419900,0.000000,1.000000e-12
0.197512,0.615293,0.000000,-7.453371,2.425030,0.000000,1.000000e-12
0.198077,0.615424,0.000000,-7.449785,2.430143,0.000000,1.000000e-12
0.198643,0.615555,0.000000,-7.446188,2.435262,0.000000,1.000000e-12
0.199208,0.615686,0.000000,-7.442595,2.440367,0.000000,1.000000e-12
0.199772,0.615816,0.000000,-7.439007,2.445450,0.000000,1.000000e-12
0.200337,0.615946,0.000000,-7.435416,2.450531,0.000000,1.000000e-12
0.200901,0.616075,0.000000,-7.431824,2.455598,0.000000,1.000000e-12
0.201465,0.616205,0.000000,-7.428235,2.460654,0.000000,1.000000e-12
0.202028,0.616334,0.000000,-7.424645,2.465702,0.000000,1.000000e-12
0.202591,0.616463,0.000000,-7.421054,2.470739,0.000000,1.000000e-12
0.203154,0.616591,0.000000,-7.417461,2.475765,0.000000,1.000000e-12
0.203717,0.616719,0.000000,-7.413877,2.480774,0.000000,1.000000e-12
0.204279,0.616847,0.000000,-7.410283,2.485785,0.000000,1.000000e-12
0.204841,0.616974,0.000000,-7.406698,2.490777,0.000000,1.000000e-12
0.205403,0.617101,0.000000,-7.403106,2.495760,0.000000,1.000000e-12
0.205965,0.617228,0.000000,-7.399515,2.500733,0.000000,1.000000e-12
0.206527,0.617355,0.000000,-7.395925,2.505704,0.000000,1.000000e-12
0.207087,0.617481,0.000000,-7.392339,2.510647,0.000000,1.000000e-12
0.207649,0.617607,0.000000,-7.388746,2.515600,0.000000,1.000000e-12
0.208209,0.617733,0.000000,-7.385159,2.520525,0.000000,1.000000e-12
0.208769,0.617858,0.000000,-7.381572,2.525447,0.000000,1.000000e-12
0.209329,0.617983,0.000000,-7.377984,2.530357,0.000000,1.000000e-12
0.209889,0.618108,0.000000,-7.374398,2.535256,0.000000,1.000000e-12
0.210449,0.618233,0.000000,-7.370807,2.540155,0.000000,1.000000e-12
0.211008,0.618357,0.000000,-7.367218,2.545036,0.000000,1.000000e-12
0.211566,0.618481,0.000000,-7.363636,2.549899,0.000000,1.000000e-12
0.212125,0.618604,0.000000,-7.360052,2.554757,0.000000,1.000000e-12
0.212683,0.618727,0.000000,-7.356465,2.559605,0.000000,1.000000e-12
0.213241,0.618850,0.000000,-7.352880,2.564446,0.000000,1.000000e-12
0.213799,0.618973,0.000000,-7.349296,2.569273,0.000000,1.000000e-12
0.214357,0.619095,0.000000,-7.345709,2.574095,0.000000,1.000000e-12
0.214914,0.619217,0.000000,-7.342127,2.578903,0.000000,1.000000e-12
0.215471,0.619339,0.000000,-7.338540,2.583702,0.000000,1.000000e-12
0.216028,0.619461,0.000000,-7.334957,2.588492,0.000000,1.000000e-12
0.216584,0.619582,0.000000,-7.331373,2.593271,0.000000,1.000000e-12
0.217141,0.619703,0.000000,-7.327790,2.598043,0.000000,1.000000e-12
0.217697,0.619824,0.000000,-7.324206,2.602803,0.000000,1.000000e-12
0.218253,0.619945,0.000000,-7.320623,2.607555,0.000000,1.000000e-12
0.218807,0.620064,0.000000,-7.317047,2.612285,0.000000,1.000000e-12
0.219363,0.620184,0.000000,-7.313466,2.617015,0.000000,1.000000e-12
0.219917,0.620304,0.000000,-7.309881,2.621734,0.000000,1.000000e-12
0.220472,0.620423,0.000000,-7.306305,2.626439,0.000000,1.000000e-12
0.221026,0.620542,0.000000,-7.302727,2.631141,0.000000,1.000000e-12
0.221580,0.620661,0.000000,-7.299148,2.635827,0.000000,1.000000e-12
0.222134,0.620779,0.000000,-7.295567,2.640509,0.000000,1.000000e-12
0.222688,0.620897,0.000000,-7.291992,2.645175,0.000000,1.000000e-12
0.223241,0.621016,0.000000,-7.288411,2.649843,0.000000,1.000000e-12
0.223794,0.621133,0.000000,-7.284836,2.654489,0.000000,1.000000e-12
0.224347,0.621250,0.000000,-7.281259,2.659127,0.000000,1.000000e-12
0.224899,0.621368,0.000000,-7.277679,2.663763,0.000000,1.000000e-12
0.225451,0.621484,0.000000,-7.274107,2.668380,0.000000,1.000000e-12
0.226003,0.621600,0.000000,-7.270537,2.672987,0.000000,1.000000e-12
0.226555,0.621717,0.000000,-7.266960,2.677593,0.000000,1.000000e-12
0.227107,0.621833,0.000000,-7.263387,2.682186,0.000000,1.000000e-12
0.227658,0.621948,0.000000,-7.259815,2.686766,0.000000,1.000000e-12
0.228208,0.622064,0.000000,-7.256242,2.691338,0.000000,1.000000e-12
0.228759,0.622179,0.000000,-7.252674,2.695899,0.000000,1.000000e-12
0.229309,0.622294,0.000000,-7.249099,2.700453,0.000000,1.000000e-12
0.229859,0.622409,0.000000,-7.245530,2.704998,0.000000,1.000000e-12
0.230409,0.622523,0.000000,-7.241963,2.709529,0.000000,1.000000e-12
0.230959,0.622637,0.000000,-7.238392,2.714054,0.000000,1.000000e-12
0.231509,0.622751,0.000000,-7.234823,2.718575,0.000000,1.000000e-12
0.232057,0.622864,0.000000,-7.231261,2.723071,0.000000,1.000000e-12
0.232606,0.622978,0.000000,-7.227688,2.727573,0.000000,1.000000e-12
0.233154,0.623091,0.000000,-7.224126,2.732058,0.000000,1.000000e-12
0.233702,0.623204,0.000000,-7.220562,2.736533,0.000000,1.000000e-12
0.234251,0.623316,0.000000,-7.216995,2.741001,0.000000,1.000000e-12
0.234798,0.623428,0.000000,-7.213433,2.745460,0.000000,1.000000e-12
0.235346,0.623540,0.000000,-7.209872,2.749907,0.000000,1.000000e-12
0.235893,0.623653,0.000000,-7.206305,2.754351,0.000000,1.000000e-12
0.236440,0.623764,0.000000,-7.202744,2.758781,0.000000,1.000000e-12
0.236987,0.623875,0.000000,-7.199183,2.763204,0.000000,1.000000e-12
0.237533,0.623986,0.000000,-7.195625,2.767615,0.000000,1.000000e-12
0.238079,0.624097,0.000000,-7.192065,2.772012,0.000000,1.000000e-12
0.238625,0.624207,0.000000,-7.188509,2.776407,0.000000,1.000000e-12
0.239171,0.624317,0.000000,-7.184947,2.780795,0.000000,1.000000e-12
0.239716,0.624427,0.000000,-7.181392,2.785167,0.000000,1.000000e-12
0.240261,0.624537,0.000000,-7.177840,2.789527,0.000000,1.000000e-12
0.240806,0.624647,0.000000,-7.174279,2.793887,0.000000,1.000000e-12
0.241350,0.624755,0.000000,-7.170732,2.798224,0.000000,1.000000e-12
0.241894,0.624865,0.000000,-7.167177,2.802567,0.000000,1.000000e-12
0.242439,0.624973,0.000000,-7.163623,2.806899,0.000000,1.000000e-12
0.242982,0.625081,0.000000,-7.160075,2.811212,0.000000,1.000000e-12
0.243526,0.625190,0.000000,-7.156524,2.815525,0.000000,1.000000e-12
0.244069,0.625298,0.000000,-7.152974,2.819825,0.000000,1.000000e-12
0.244612,0.625406,0.000000,-7.149421,2.824122,0.000000,1.000000e-12
0.245154,0.625513,0.000000,-7.145879,2.828398,0.000000,1.000000e-12
0.245697,0.625620,0.000000,-7.142333,2.832672,0.000000,1.000000e-12
0.246239,0.625727,0.000000,-7.138785,2.836938,0.000000,1.000000e-12
0.246781,0.625834,0.000000,-7.135237,2.841200,0.000000,1.000000e-12
0.247323,0.625940,0.000000,-7.131694,2.845447,0.000000,1.000000e-12
0.247865,0.626046,0.000000,-7.128153,2.849681,0.000000,1.000000e-12
0.248406,0.626152,0.000000,-7.124609,2.853910,0.000000,1.000000e-12
0.248946,0.626258,0.000000,-7.121070,2.858126,0.000000,1.000000e-12
0.249487,0.626364,0.000000,-7.117529,2.862340,0.000000,1.000000e-12
0.250027,0.626469,0.000000,-7.113990,2.866544,0.000000,1.000000e-12
0.250567,0.626574,0.000000,-7.110453,2.870734,0.000000,1.000000e-12
0.251108,0.626679,0.000000,-7.106914,2.874921,0.000000,1.000000e-12
0.251647,0.626783,0.000000,-7.103379,2.879100,0.000000,1.000000e-12
0.252187,0.626888,0.000000,-7.099844,2.883266,0.000000,1.000000e-12
0.252726,0.626992,0.000000,-7.096310,2.887422,0.000000,1.000000e-12
0.253265,0.627096,0.000000,-7.092776,2.891574,0.000000,1.000000e-12
0.253803,0.627199,0.000000,-7.089243,2.895713,0.000000,1.000000e-12
0.254341,0.627302,0.000000,-7.085714,2.899843,0.000000,1.000000e-12
0.254880,0.627406,0.000000,-7.082183,2.903968,0.000000,1.000000e-12
0.255418,0.627509,0.000000,-7.078656,2.908085,0.000000,1.000000e-12
0.255955,0.627611,0.000000,-7.075124,2.912192,0.000000,1.000000e-12
0.256492,0.627714,0.000000,-7.071599,2.916285,0.000000,1.000000e-12
0.257030,0.627816,0.000000,-7.068074,2.920376,0.000000,1.000000e-12
0.257566,0.627918,0.000000,-7.064548,2.924453,0.000000,1.000000e-12
0.258103,0.628020,0.000000,-7.061024,2.928524,0.000000,1.000000e-12
0.258639,0.628121,0.000000,-7.057505,2.932583,0.000000,1.000000e-12
0.259175,0.628222,0.000000,-7.053986,2.936636,0.000000,1.000000e-12
0.259711,0.628323,0.000000,-7.050460,2.940687,0.000000,1.000000e-12
0.260246,0.628424,0.000000,-7.046944,2.944721,0.000000,1.000000e-12
0.260782,0.628525,0.000000,-7.043425,2.948750,0.000000,1.000000e-12
0.261316,0.628625,0.000000,-7.039908,2.952770,0.000000,1.000000e-12
0.261851,0.628725,0.000000,-7.036394,2.956780,0.000000,1.000000e-12
0.262386,0.628825,0.000000,-7.032879,2.960784,0.000000,1.000000e-12
0.262920,0.628925,0.000000,-7.029364,2.964782,0.000000,1.000000e-12
0.263454,0.629025,0.000000,-7.025849,2.968765,0.000000,1.000000e-12
0.263987,0.629124,0.000000,-7.022344,2.972739,0.000000,1.000000e-12
0.264521,0.629223,0.000000,-7.018831,2.976713,0.000000,1.000000e-12
0.265054,0.629322,0.000000,-7.015323,2.980671,0.000000,1.000000e-12
0.265588,0.629420,0.000000,-7.011813,2.984624,0.000000,1.000000e-12
0.266120,0.629519,0.000000,-7.008313,2.988564,0.000000,1.000000e-12
0.266653,0.629617,0.000000,-7.004804,2.992505,0.000000,1.000000e-12
0.267185,0.629715,0.000000,-7.001302,2.996431,0.000000,1.000000e-12
0.267717,0.629812,0.000000,-6.997801,3.000348,0.000000,1.000000e-12
0.268249,0.629910,0.000000,-6.994296,3.004259,0.000000,1.000000e-12
0.268780,0.630007,0.000000,-6.990798,3.008164,0.000000,1.000000e-12
0.269311,0.630104,0.000000,-6.987303,3.012051,0.000000,1.000000e-12
0.269842,0.630201,0.000000,-6.983801,3.015944,0.000000,1.000000e-12
0.270373,0.630298,0.000000,-6.980306,3.019819,0.000000,1.000000e-12
0.270903,0.630394,0.000000,-6.976810,3.023686,0.000000,1.000000e-12
0.271434,0.630490,0.000000,-6.973318,3.027548,0.000000,1.000000e-12
0.271964,0.630587,0.000000,-6.969823,3.031404,0.000000,1.000000e-12
0.272493,0.630683,0.000000,-6.966332,3.035249,0.000000,1.000000e-12
0.273023,0.630778,0.000000,-6.962841,3.039082,0.000000,1.000000e-12
0.273552,0.630873,0.000000,-6.959351,3.042913,0.000000,1.000000e-12
0.274081,0.630969,0.000000,-6.955863,3.046734,0.000000,1.000000e-12
0.274610,0.631064,0.000000,-6.952378,3.050549,0.000000,1.000000e-12
0.275138,0.631158,0.000000,-6.948897,3.054348,0.000000,1.000000e-12
0.275666,0.631253,0.000000,-6.945414,3.058144,0.000000,1.000000e-12
0.276195,0.631347,0.000000,-6.941927,3.061938,0.000000,1.000000e-12
0.276722,0.631441,0.000000,-6.938447,3.065718,0.000000,1.000000e-12
0.277250,0.631535,0.000000,-6.934965,3.069490,0.000000,1.000000e-12
0.277777,0.631629,0.000000,-6.931489,3.073253,0.000000,1.000000e-12
0.278304,0.631722,0.000000,-6.928016,3.077003,0.000000,1.000000e-12
0.278831,0.631816,0.000000,-6.924538,3.080759,0.000000,1.000000e-12
0.279357,0.631909,0.000000,-6.921064,3.084495,0.000000,1.000000e-12
0.279883,0.632002,0.000000,-6.917589,3.088229,0.000000,1.000000e-12
0.280409,0.632094,0.000000,-6.914121,3.091953,0.000000,1.000000e-12
0.280935,0.632187,0.000000,-6.910650,3.095664,0.000000,1.000000e-12
0.281461,0.632279,0.000000,-6.907177,3.099381,0.000000,1.000000e-12
0.281986,0.632371,0.000000,-6.903713,3.103079,0.000000,1.000000e-12
